scenario_id,edge_id,road_name,road_type,time_band,congestion_level_1_5,source_rows,derivation,source_id,data_status
HISTORICAL_OFFPEAK,UTR_EDGE_49757,Dương Văn Cam,tertiary,09:00-16:00,5,1,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_49757,Dương Văn Cam,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_49758,Dương Văn Cam,tertiary,09:00-16:00,5,1,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_49758,Dương Văn Cam,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_52090,Võ Văn Ngân,tertiary,09:00-16:00,5,51,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_52090,Võ Văn Ngân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_52091,Võ Văn Ngân,tertiary,09:00-16:00,5,51,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_52091,Võ Văn Ngân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_79308,Kha Vạn Cân,tertiary,09:00-16:00,2,43,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_79308,Kha Vạn Cân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_79309,Kha Vạn Cân,tertiary,09:00-16:00,2,43,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_79309,Kha Vạn Cân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_79310,Kha Vạn Cân,tertiary,09:00-16:00,2,43,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_79310,Kha Vạn Cân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_79311,Kha Vạn Cân,tertiary,09:00-16:00,2,43,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_79311,Kha Vạn Cân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_79312,Kha Vạn Cân,tertiary,09:00-16:00,2,43,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_79312,Kha Vạn Cân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_OFFPEAK,UTR_EDGE_79313,Kha Vạn Cân,tertiary,09:00-16:00,2,43,STREET_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
HISTORICAL_PM_PEAK,UTR_EDGE_79313,Kha Vạn Cân,tertiary,16:30-19:30,5,12,STREET_TYPE_MEDIAN_LOS,UTRAFFIC-HCM-V6,DERIVED
